X1	X2	X3	X4	X5	X6
0.059587	-3.673123	-1.648082	1.649169	2.288470	2.704099
-1.467460	-4.536846	-3.267238	-1.009436	-0.581618	3.030060
-4.020781	-7.822308	-2.755819	-2.251168	-1.155972	3.623301
-3.040079	-3.410208	-2.038526	-3.470127	-3.791894	3.355719
-4.445754	-0.309748	-3.328762	-3.875113	-4.131987	2.356514
-1.958708	-1.355429	-0.809726	-1.138628	-3.409352	0.538586
-0.994742	-2.260052	1.588080	-1.485570	-2.092190	0.319332
-2.700057	-2.290717	2.100155	0.285859	-3.649004	-2.830647
-2.204454	-4.355126	0.160798	-0.288841	-1.510596	-4.374552
-3.552634	-4.636581	-1.554691	-1.829270	-1.388567	-1.769986
-2.530799	-3.449481	-0.637713	-3.273528	-3.078320	-2.176347
-1.275749	-3.304028	-0.759370	-2.894015	-2.821455	-1.784539
-0.891186	-2.817423	-2.470363	-2.167332	-4.313576	-3.706461
-0.763111	-3.925868	-3.096592	-4.619479	-1.589883	0.868484
-3.937824	-0.923563	-2.552058	-1.841756	-0.811279	-0.616003
-3.810928	-0.284910	-2.738863	-3.447263	0.900034	-0.795823
-2.632423	-0.829809	-2.055907	-2.621000	0.773055	-0.583779
-2.091909	-4.127262	-1.922792	-3.511667	0.165182	-1.608471
-2.768190	-4.402670	-3.633717	-3.204965	-0.420388	-0.104601
0.180736	-3.869235	-3.973885	-3.444094	-3.028156	-2.167668
-1.374334	-4.287256	-4.465797	-2.773853	-2.350924	-3.575176
-2.742900	-3.852236	-4.318852	-1.310143	-4.047893	-2.881724
-0.485763	-0.416276	-2.971252	-4.132364	-4.103067	-3.603314
-0.294725	0.419123	-0.620799	-1.454216	-3.404346	-2.851447
-0.190787	3.053460	-0.499293	-0.654198	-2.348132	-1.048525
0.157252	2.070434	1.159166	0.728889	-0.687928	0.174351
0.515689	2.681943	0.984676	0.432945	1.816064	0.753981
-1.197876	-2.288613	3.282435	1.022070	1.136244	1.778462
-2.813445	-2.314337	2.174544	1.462264	-0.121192	2.111994
1.223483	-1.129629	1.730702	3.849128	0.347456	0.263375
3.751905	2.620310	4.382307	4.255861	2.290084	0.052103
4.013122	2.645479	3.787658	4.741164	0.473393	-0.007921
5.652632	2.213575	2.469555	3.441036	1.341678	-1.946301
2.203734	0.026798	3.724197	4.184678	2.985740	0.448162
0.670228	-0.631253	3.380182	2.478690	1.643575	-0.739331
-2.565987	-0.339679	3.813011	2.530472	0.701582	-1.786985
-3.732612	1.091518	1.798382	2.802125	-2.012941	-1.963098
-0.261447	0.120937	-0.394206	0.545447	-0.641795	-0.562674
1.413106	2.329377	0.207446	-0.179459	-0.115683	-1.072413
1.960347	1.279636	-1.755862	-0.951594	-1.954606	-1.789617
1.628775	-0.162986	-0.506331	-1.531159	-1.026566	-0.587788
2.114889	-0.524991	1.195937	-1.256752	0.160436	0.994174
1.441090	0.605621	0.698943	0.037727	0.219496	0.412765
1.767276	2.093847	-0.298015	-0.689522	0.595515	-2.997714
1.338846	1.472288	-0.265137	-3.771298	-0.534511	-1.306366
1.332501	1.673240	-1.154125	-1.491702	0.864518	-0.772692
-0.304461	-0.426195	-1.743778	0.502567	0.954399	0.057707
-2.628740	-0.317220	-1.591199	3.400209	2.429931	-0.571473
-0.590536	-0.819336	-1.246186	2.349126	2.074411	0.648869
1.069850	0.694056	-0.930242	2.589817	2.727740	1.460031
3.080418	0.423456	-0.063667	0.974482	4.413314	1.069510
2.989867	3.704361	0.349339	2.386223	1.683132	1.232205
2.934397	2.331572	-1.347126	3.234239	2.346493	0.106514
1.873008	0.963586	-0.388161	1.578432	2.069695	1.083536
0.991999	2.402303	0.565032	-1.093899	-0.049864	1.468270
2.361870	1.378723	1.917153	-1.326553	-0.316086	-2.814987
3.018321	3.341543	-1.878799	-0.637329	-3.371171	-0.925537
4.681151	3.554563	0.704176	-0.527227	-2.307921	-1.071781
2.608460	2.815382	0.971977	2.865154	-0.469538	-0.207720
2.389949	2.105400	1.433903	6.091014	0.080776	-2.524558
2.108316	3.204714	2.107055	2.579955	1.665720	-1.472994
4.028162	4.654425	1.277830	3.509976	2.151493	0.427868
2.652588	3.760031	2.120730	1.414878	1.898493	2.211728
2.722592	4.209532	0.713853	-0.351637	0.225819	1.164183
1.255774	2.395626	0.655799	-0.458370	1.418970	-1.936268
0.213936	-0.521886	0.010467	0.163381	-0.452557	-0.968828
-2.765824	-0.598506	-1.556642	1.620516	1.737539	0.656702
-2.476405	-1.131735	-0.267230	1.956936	3.195954	-0.513880
-4.339207	-2.476473	-1.666897	2.008941	1.422489	3.253625
-2.952930	-2.445521	1.287057	-0.423667	-0.054259	-0.238186
-3.368273	-2.819780	0.274531	-0.984587	-0.792590	1.004586
-2.444337	-3.178350	2.477426	-1.673120	-1.050806	3.280238
-1.129121	-2.139932	1.308040	-0.981064	-3.286508	2.735969
-1.185725	-3.564627	-0.091527	-1.625117	-1.288097	2.802078
-1.059449	-2.685234	1.535826	-3.633881	-0.446274	2.571661
-3.172091	-0.583655	-0.377803	-2.093552	0.996759	1.087918
0.177547	2.171710	-1.907212	0.694169	3.668501	0.481646
1.406167	0.480060	-0.150304	1.334984	3.124752	1.163444
4.368769	2.989596	-0.580377	0.227293	2.754810	1.474609
