C1	C2	C3
5.5706	2475.3147	*
0.4837	497.0750	*
4.2189	1460.8987	*
6.4585	3475.6255	*
52.7832	5567.1692	*
6.8016	3502.6917	*
1.7123	647.5005	*
9.7127	4125.3170	*
1.4262	516.8347	*
6.4809	2114.9153	*
0.9454	541.5897	*
3.3547	1051.7529	*
8.2575	3268.0682	*
1.0335	459.1594	*
2.3100	789.7450	*
1.5702	613.6209	*
41.7659	11401.1405	*
0.9104	524.7800	*
7.7268	2885.7256	*
12.3685	3457.5457	*
1.4195	725.4716	*
2.5684	1166.4316	*
9.4322	4069.3789	*
4.3480	2639.6671	*
0.1382	355.5651	*
2.4732	982.2287	*
3.5188	1181.7339	*
6.6755	1885.7995	*
0.8766	700.2509	*
4.1245	1654.9478	*
1.3984	579.6781	*
9.4665	4651.3875	*
1.6054	530.8461	*
0.2491	371.2194	*
6.9037	4261.7607	*
2.6843	1063.4920	*
0.7965	641.6383	*
17.5131	4366.6826	*
1.1534	671.0323	*
8.5823	5914.4144	*
3.5928	917.8736	*
8.7029	2965.8093	*
7.9482	3842.6927	*
0.2702	367.2461	*
0.8838	430.6932	*
12.8935	5520.2463	*
10.6146	3463.2069	*
0.8114	486.1511	*
0.5708	519.1407	*
0.5644	193.9342	*
0.5230	302.2556	*
0.8833	662.9911	*
0.4978	327.2554	*
0.0721	406.8025	*
11.5142	4737.3341	*
1.0374	465.7064	*
3.8751	1532.7563	*
1.6124	700.3135	*
11.9381	4906.3683	*
14.2363	4297.7010	*
8.1829	9148.1481	*
0.0390	308.6208	*
21.7395	8188.8027	*
6.2270	3798.0296	*
28.3118	9449.5447	*
0.0879	208.9063	*
4.0102	1386.4746	*
0.0204	296.5550	*
0.4565	224.8795	*
6.9152	1586.9885	*
2.0002	956.3987	*
7.6858	2195.1845	*
30.1473	11133.4698	*
0.7447	500.7951	*
7.3244	6660.0368	*
0.0646	386.2293	*
5.6978	2583.2480	*
3.1616	1063.8622	*
2.4247	1145.0537	*
6.0478	2212.2156	*
7.2092	1755.7586	*
0.5364	483.5082	*
0.0906	383.9438	*
18.4213	7913.7746	*
9.3416	4204.3103	*
0.7027	400.7239	*
1.6969	813.6586	*
0.7120	435.0665	*
1.5526	460.7521	*
0.4830	371.9637	*
19.5913	8025.4838	*
2.2447	775.0354	*
5.6724	1785.3235	*
11.8947	4481.0032	*
1.4881	556.9884	*
7.1656	2302.9101	*
4.7724	1557.7191	*
18.1139	4615.9109	*
4.7310	1792.1171	*
7.6623	9810.2190	*
5.1666	1790.1735	*
1.6516	679.2669	*
0.3405	396.8989	*
1.2231	693.8999	*
1.0940	559.6323	*
1.5524	637.0348	*
1.1384	528.0940	*
0.0562	291.0720	*
4.5442	1815.5556	*
0.2920	466.8667	*
2.5486	1027.9872	*
10.1154	2596.2252	*
10.3347	3091.4690	*
0.3822	368.5367	*
1.7656	1089.8614	*
5.4000	2611.0239	*
8.7816	5081.8547	*
1.2819	842.7576	*
4.8521	1970.6944	*
1.3439	882.5877	*
0.5178	278.2164	*
0.7722	686.2818	*
8.5724	5076.9167	*
3.7538	1168.9638	*
4.6644	1435.6932	*
30.2353	12610.5630	*
6.8295	4306.6369	*
6.6681	2568.2125	*
1.7540	675.9699	*
5.5852	1376.9508	*
0.2379	320.6426	*
6.1717	3591.1098	*
0.2421	431.0466	*
5.9786	2522.9582	*
4.1823	1507.4117	*
0.7934	492.3627	*
0.4859	501.3623	*
7.9593	1756.4756	*
6.6008	2738.8756	*
9.7282	4523.0977	*
1.2713	526.7396	*
3.2777	1090.6245	*
4.1728	1386.6054	*
2.2972	908.3797	*
5.6736	2259.6941	*
4.6338	895.0214	*
1.3619	559.9653	*
0.6659	397.0286	*
4.0241	1725.9449	*
5.7996	2390.3805	*
5.0550	1856.5641	*
0.2314	405.4221	*
0.1352	277.6379	*
0.5638	776.6177	*
16.5529	7556.9880	*
0.7110	236.5072	*
0.9503	593.9025	*
1.1229	498.9771	*
4.2938	1796.0155	*
5.0857	2463.6234	*
6.9181	1894.0430	*
4.1173	1774.7702	*
0.4260	328.9029	*
0.4478	367.5012	*
1.5387	606.8157	*
3.1751	954.8742	*
24.2369	9380.7920	*
10.2409	2770.6763	*
1.2994	747.0757	*
6.8909	3125.0355	*
4.3057	1501.4734	*
0.0707	285.9507	*
8.1275	2618.4715	*
11.7953	3840.5122	*
2.0106	882.0300	*
4.5134	1763.4433	*
0.0954	392.3891	*
3.9577	1115.3305	*
3.6711	1570.3402	*
6.9739	2534.7185	*
5.2110	1888.4143	*
7.6801	11501.7794	*
1.9542	884.5862	*
0.0666	389.0237	*
0.9184	778.5118	*
1.0668	540.2294	*
6.4386	3075.0928	*
1.0078	595.5710	*
6.8403	3231.2047	*
1.2808	537.7813	*
1.0019	713.9887	*
0.5178	499.3236	*
8.0785	3058.1654	*
3.3298	1232.6360	*
4.0836	1360.1887	*
2.2682	1189.1152	*
0.1686	405.5818	*
0.3237	362.8317	*
10.5015	4312.5061	*
0.1213	389.3213	*
11.3914	4525.3488	*
5.3932	1861.9543	*
6.6073	4393.7263	*
0.8153	410.9710	*
0.2671	314.1793	*
0.8377	576.7988	*
10.8925	6384.4363	*
0.1966	304.5656	*
3.5392	1208.4111	*
0.0528	288.7559	*
0.5660	363.7808	*
1.0445	742.7471	*
0.7210	694.3572	*
0.8823	636.3650	*
0.3682	710.1763	*
9.5780	2710.2871	*
8.0246	4689.9787	*
7.1051	2953.9032	*
7.2328	2115.4339	*
4.3450	1868.4222	*
3.4867	1451.3668	*
0.7500	507.3384	*
1.0943	487.7831	*
1.4417	866.2556	*
9.7527	3607.4276	*
0.9524	415.9298	*
13.8323	4656.7363	*
0.1118	311.4925	*
0.0752	89.9230	*
7.5484	8466.1654	*
0.0906	94.3640	*
26.7208	9469.0426	*
0.4171	233.9797	*
2.0500	858.0470	*
4.1619	1501.8211	*
3.2140	1792.5311	*
5.6452	2476.1062	*
9.4227	4418.2100	*
0.3081	486.0248	*
3.3549	879.0716	*
6.2365	2054.9366	*
11.5917	3792.9544	*
1.6065	732.5573	*
3.4989	1250.0639	*
4.2003	1383.9474	*
12.0785	4601.2336	*
1.7207	520.6496	*
1.3883	579.7472	*
0.5647	520.7356	*
35.5148	7118.1383	*
0.6032	428.8165	*
1.3485	969.8596	*
2.0631	873.6721	*
5.2137	1583.1021	*
0.1240	319.9780	*
5.8368	2541.8868	*
0.4233	359.4464	*
12.6232	4303.4485	*
1.0609	498.9061	*
9.1761	4025.0872	*
2.3625	1090.9199	*
1.9463	880.9702	*
4.8599	1727.5254	*
0.0469	307.7904	*
28.4839	9332.7496	*
5.1076	1726.1019	*
0.1356	367.7975	*
0.8346	876.8573	*
19.4809	9723.1225	*
6.5573	2491.6209	*
1.1873	2227.5541	*
7.2955	2226.0860	*
3.3783	1081.9971	*
1.7804	801.4854	*
0.0490	302.5796	*
4.8545	2098.1882	*
0.1726	328.3819	*
9.8085	4200.7956	*
6.1923	2278.7528	*
0.9915	637.7784	*
5.9734	1947.0824	*
12.0135	4241.7690	*
21.7789	7995.3482	*
3.0619	974.5996	*
1.9500	874.9307	*
6.8652	3331.5789	*
1.1249	766.4168	*
15.2280	5577.4199	*
1.9938	601.6503	*
4.5128	1840.4512	*
2.4284	1108.8869	*
4.7298	1863.4949	*
0.1377	283.0909	*
0.7938	753.4252	*
11.6934	4417.8155	*
6.5092	3139.8355	*
0.3331	481.2193	*
3.1470	1033.5183	*
0.2444	488.9831	*
18.4618	7286.6987	*
1.0572	517.1929	*
10.4353	4527.4325	*
2.4721	859.6221	*
1.0471	562.0796	*
1.5084	937.1446	*
3.9902	1429.3141	*
8.1568	3987.7962	*
3.2814	1101.5981	*
0.2476	627.2640	*
8.3287	2815.7675	*
0.7191	605.1079	*
16.5768	4371.4816	*
8.4530	2626.5873	*
12.3446	4477.3331	*
2.2323	759.4668	*
10.5016	4585.5746	*
12.4156	1208.1597	*
0.7756	772.7717	*
1.7947	661.5186	*
2.6410	468.1180	*
1.1338	613.2085	*
9.1177	3133.7721	*
9.0444	3331.5455	*
11.0255	3208.9197	*
4.2862	1729.3217	*
58.9562	19577.9299	*
0.0410	305.9202	*
1.8711	793.7727	*
11.0259	4936.6007	*
6.1816	2756.9818	*
8.2234	2372.2802	*
17.1744	5137.7373	*
36.8988	16497.0752	*
5.1059	2110.3548	*
0.1030	444.0876	*
0.6073	407.2171	*
3.1715	2254.5788	*
0.7479	279.0554	*
11.8720	6096.7513	*
8.2344	1947.3684	*
4.2550	1872.4490	*
0.1370	311.7643	*
27.3995	9772.6098	*
2.0284	747.9692	*
14.6074	6109.0451	*
10.3842	3458.3333	*
0.0844	93.5206	*
2.5363	916.6554	*
0.7482	466.3472	*
0.0492	306.1800	*
1.5568	651.5225	*
4.8781	1625.2571	*
2.4257	1021.8651	*
2.3737	686.6332	*
0.4660	359.2806	*
1.9317	604.6609	*
12.6773	4618.1425	*
0.3874	561.2273	*
10.0030	4691.8475	*
8.6559	2645.1910	*
79.6597	3834.9071	*
0.2040	487.8668	*
5.4523	2048.7633	*
0.0733	396.8848	*
9.1364	3359.6175	*
13.1921	4801.5263	*
5.9369	4247.6464	*
0.1408	271.1112	*
0.2244	404.3671	*
3.4887	1421.4749	*
2.8600	1063.8452	*
1.6249	592.3440	*
0.4963	346.6343	*
9.8028	5303.1416	*
0.6376	394.2065	*
0.7412	487.4407	*
7.6996	2442.6926	*
7.1452	1975.8277	*
6.1313	2224.9307	*
9.7315	4233.8206	*
0.8003	376.5866	*
10.3264	5185.2666	*
0.7152	354.6741	*
0.0321	298.5338	*
8.1475	1422.9981	*
0.1320	368.8521	*
4.3458	1999.6442	*
3.8994	1301.7286	*
6.8322	2867.3199	*
0.4723	370.7089	*
19.4185	8572.5610	*
1.7644	1094.1876	*
8.3721	2528.8636	*
0.3975	347.5142	*
16.2617	4647.7757	*
5.9304	2090.2062	*
6.2543	2710.5968	*
10.3239	1334.0870	*
15.5946	7361.3337	*
6.3607	3695.4708	*
0.4973	246.1701	*
4.6908	1639.6019	*
11.0567	3080.6689	*
3.1277	993.7448	*
20.3533	8232.2409	*
1.0807	613.0624	*
5.7945	2753.0396	*
1.0491	650.6053	*
3.2534	985.3965	*
3.8989	1161.2150	*
0.3951	128.8228	*
5.5892	1976.8880	*
0.1994	619.5848	*
0.5022	503.0263	*
8.9222	2958.4935	*
2.3907	1063.4306	*
0.0552	292.5264	*
19.7009	9268.0067	*
7.1013	2269.1611	*
3.8201	1573.3970	*
6.5902	2646.4607	*
12.7962	4615.1899	*
2.2123	885.3674	*
2.0176	695.0726	*
0.2289	356.2241	*
8.5079	3636.2777	*
2.2157	906.3771	*
0.0522	292.3005	*
2.4512	900.1830	*
9.9507	7223.2224	*
4.1227	1348.1032	*
18.9165	6831.1476	*
12.2891	6484.4386	*
0.4073	261.7549	*
5.8861	2620.1952	*
9.9024	3463.3583	*
3.6411	1497.8495	*
0.1613	300.1663	*
3.8571	1684.1608	*
3.1119	905.5433	*
0.0211	296.5782	*
8.0655	2298.0022	*
5.2997	2045.1117	*
5.0037	2271.6593	*
1.5438	994.9225	*
3.9349	1497.9970	*
0.7352	416.3927	*
7.1854	3268.9911	*
7.1046	1683.5633	*
1.5546	781.1480	*
2.1636	822.5642	*
1.2473	586.8251	*
2.2529	782.1336	*
7.7484	2911.6399	*
1.6094	727.8847	*
0.4959	568.2659	*
1.0792	452.8917	*
9.8959	3015.2739	*
6.5363	2288.1127	*
0.9618	504.0497	*
3.7599	1505.8166	*
2.7122	973.7146	*
1.0820	784.0091	*
10.5598	5816.6782	*
0.2966	687.8107	*
8.5400	2289.4908	*
6.1854	3000.3307	*
0.3995	534.7166	*
0.2560	347.1308	*
0.1751	411.1351	*
0.9386	334.9289	*
6.6983	1384.9475	*
5.7393	2592.7649	*
13.6397	2821.7855	*
0.4859	151.9698	*
5.6815	2194.4237	*
11.9995	4305.9791	*
22.7074	10698.6098	*
10.7868	5421.6487	*
0.0397	331.9661	*
6.2507	4188.5522	*
0.9574	707.5107	*
2.5841	950.0511	*
0.1758	422.0599	*
65.5818	7932.1355	*
1.7994	672.6013	*
5.9234	2611.2423	*
8.2429	3252.3537	*
1.9772	826.2195	*
1.2453	528.2034	*
3.2450	1353.2303	*
5.4978	3085.2291	*
1.9893	506.4327	*
0.8592	789.0702	*
3.2830	1088.2908	*
29.8732	10434.0614	*
2.9055	908.2202	*
0.5883	311.9231	*
2.5965	111.8912	*
8.9642	3271.6775	*
5.6059	2526.0988	*
2.0988	906.9695	*
2.4315	762.5875	*
0.3463	301.0674	*
8.9728	4699.2091	*
3.6558	1935.2147	*
4.3198	1512.0870	*
2.1527	878.9136	*
0.0478	311.9780	*
67.4594	19216.3571	*
5.1754	1742.9669	*
0.7598	538.5660	*
3.3619	1105.2993	*
18.4158	6608.7912	*
1.5718	650.3920	*
1.6261	630.3345	*
5.8294	1973.4470	*
1.9980	372.8885	*
1.5396	843.7620	*
3.8597	1784.5653	*
1.1040	514.6803	*
8.7477	3593.3931	*
9.8086	4053.0705	*
8.4695	2776.0756	*
6.1401	4357.4385	*
2.3035	781.9708	*
7.3249	2391.2671	*
2.2168	712.5745	*
3.0398	1030.0061	*
0.1229	278.7924	*
3.9487	1536.4554	*
0.4915	302.4355	*
8.8419	2537.3846	*
0.1981	529.4318	*
0.1296	313.8138	*
5.9043	2635.2980	*
0.9286	518.8527	*
15.3526	6092.6513	*
2.1627	762.3463	*
5.4885	2469.4694	*
2.9859	1000.0000	*
1.1599	580.8199	*
8.1682	3067.3793	*
0.0305	294.2019	*
0.0418	311.5041	*
22.4471	8460.1172	*
5.2901	2066.1453	*
8.0719	2486.8072	*
0.0664	305.9933	*
5.5625	1946.9133	*
3.4497	1413.0854	*
12.1021	3382.5288	*
0.5758	427.9044	*
4.3394	1430.3229	*
11.3867	3067.4351	*
9.7979	5668.1800	*
0.1233	387.3000	*
3.3131	1057.3153	*
11.4680	4077.1799	*
1.9448	735.4093	*
0.3311	304.1260	*
21.9452	9317.3616	*
5.5528	2500.8303	*
0.9190	335.9014	*
7.2359	3733.6683	*
8.1114	2202.0098	*
5.4528	2263.6142	*
0.5593	544.7886	*
7.3651	3370.8035	*
1.6615	573.0839	*
9.8331	4208.9749	*
3.4463	1278.9716	*
2.3150	878.0188	*
17.6503	4997.7773	*
12.2844	3840.1327	*
5.5915	3290.7034	*
8.2286	3372.1368	*
1.7320	1072.9860	*
0.8994	671.2918	*
0.5402	632.0314	*
0.4295	367.2112	*
1.1595	849.8947	*
0.2963	394.9951	*
12.0611	1511.6595	*
3.2035	870.5119	*
6.2012	2431.0379	*
1.7051	991.8123	*
23.7551	9804.2000	*
0.4738	407.9535	*
3.1376	1120.8524	*
0.2913	276.9460	*
2.3648	795.6171	*
4.7251	2121.2149	*
0.4792	569.6271	*
0.5574	396.1189	*
7.7552	2890.6456	*
1.9230	903.8818	*
2.1934	866.4870	*
5.1819	2449.8160	*
1.0076	578.0866	*
0.5042	424.0573	*
0.8407	383.7721	*
5.1039	2165.6594	*
8.7401	4653.3633	*
0.1235	306.0808	*
10.0431	3812.3882	*
28.8617	11784.5822	*
2.4161	945.0418	*
1.0466	479.6448	*
2.8098	1370.8512	*
0.2525	311.0857	*
13.5576	9813.4433	*
2.1913	842.6563	*
11.2717	4503.5600	*
0.3013	324.7771	*
7.0510	3089.6233	*
5.8501	4021.4217	*
1.2669	540.5754	*
6.8002	2610.8350	*
9.7903	4261.2593	*
69.5841	3143.3538	*
34.6811	10486.8578	*
3.2773	1161.8047	*
0.1472	305.3131	*
11.7670	4359.7619	*
9.2120	3810.1580	*
1.1914	632.2199	*
2.9014	780.0068	*
8.6993	3124.1147	*
0.0794	285.6819	*
11.6538	4437.8525	*
0.2017	362.8138	*
0.2416	466.3291	*
11.2949	3751.9753	*
2.4996	848.1814	*
4.8627	1742.8338	*
1.9437	744.5456	*
1.4751	1000.1149	*
12.6865	2294.5106	*
0.1806	403.4604	*
7.7059	5047.9018	*
39.8604	12716.1894	*
11.2024	1962.2561	*
4.0827	2203.9815	*
5.8931	1743.5769	*
12.0805	4541.3073	*
12.7970	4850.3085	*
0.0586	290.7673	*
0.7827	633.6990	*
16.2263	4118.0691	*
17.7000	4782.0029	*
0.0940	311.5122	*
2.1933	556.7459	*
9.1322	2541.0022	*
12.1858	4578.7029	*
2.7281	1051.3502	*
12.2850	1334.0080	*
32.5339	10601.9417	*
0.2452	468.3073	*
2.2181	901.0998	*
9.0086	2237.3036	*
0.5296	493.9527	*
1.4009	564.8186	*
0.6990	522.4249	*
9.3607	2621.5139	*
1.3222	901.2208	*
3.7466	1511.3630	*
6.0324	1427.9523	*
2.5181	1070.3333	*
0.8074	563.6545	*
3.3736	1470.8866	*
6.8998	4479.0709	*
5.5768	2724.6726	*
4.4518	1468.1080	*
13.0568	3925.3729	*
7.7094	2742.2425	*
8.2046	3614.2879	*
0.6216	532.6379	*
7.6518	4534.0350	*
0.3004	354.3680	*
0.1018	401.1478	*
8.5886	4891.8171	*
9.6825	4374.7256	*
0.0487	298.5969	*
2.2374	928.2881	*
7.8579	4471.9512	*
0.7765	450.0686	*
8.8336	4265.2498	*
1.9685	869.2540	*
11.9855	3314.5714	*
14.0669	4725.7759	*
21.1511	8141.0844	*
0.1397	222.9382	*
11.7590	4792.3128	*
12.0235	4924.9230	*
0.1918	241.0028	*
0.6204	215.6533	*
0.0489	304.7759	*
7.1471	3203.4861	*
4.9138	1727.7175	*
0.8170	648.0031	*
1.0476	252.4199	*
7.5280	8506.4443	*
0.0590	287.3389	*
36.6994	6161.6173	*
7.4468	11091.8919	*
0.2759	341.7513	*
7.4472	3618.7223	*
0.5638	473.7609	*
3.8005	1531.9058	*
1.0539	481.1011	*
2.6840	1054.2930	*
11.0585	3047.7207	*
1.0355	449.3562	*
7.7051	2659.3571	*
12.9435	4953.1620	*
0.1421	266.1870	*
9.3399	3747.4307	*
5.9065	3617.3149	*
3.3075	593.6057	*
0.2382	643.4004	*
16.5148	7177.8620	*
6.9858	3171.2399	*
1.3341	657.6367	*
4.4328	943.9777	*
0.1750	359.9251	*
0.1736	599.2962	*
8.9548	2789.5993	*
12.4550	5455.9160	*
1.0551	372.4184	*
0.6466	720.3061	*
0.0614	311.5395	*
0.5742	385.1745	*
3.8682	1436.3249	*
0.3090	690.7467	*
7.1964	2032.2710	*
0.1692	299.3544	*
32.5096	9375.9250	*
9.3200	4708.9582	*
9.4981	3854.9248	*
0.8041	269.1163	*
2.2077	820.9963	*
0.1425	484.4769	*
5.7124	2071.8082	*
2.2839	1036.0945	*
7.5020	2326.4108	*
0.1560	263.8353	*
0.9875	1279.4465	*
0.0297	290.3052	*
2.1937	931.1227	*
0.1664	401.7856	*
7.2197	1625.1345	*
0.1465	115.6782	*
4.3750	1513.6481	*
7.1102	3853.1489	*
2.5303	985.3107	*
10.8672	3280.9712	*
8.7353	3948.8735	*
14.1168	3750.4855	*
9.0738	1751.5988	*
13.1307	7671.0478	*
0.3313	608.6775	*
6.8263	2355.2921	*
5.1442	1905.0209	*
0.5487	551.0062	*
8.4982	2687.0026	*
0.6388	473.4844	*
2.4800	1147.4587	*
4.6828	1712.5066	*
0.1066	323.9664	*
10.2216	5225.2862	*
7.8441	2084.6457	*
2.2826	964.2405	*
2.8175	1733.3616	*
8.4843	2012.1327	*
1.0108	463.0508	*
18.1593	7226.4064	*
15.3349	6495.5449	*
2.4513	849.9248	*
5.5450	2893.5145	*
1.1689	632.6222	*
9.8566	4044.0653	*
12.0096	3933.7895	*
6.5047	2678.3681	*
1.9401	293.8910	*
7.7455	3151.0968	*
3.9103	1619.1513	*
0.1900	269.1396	*
0.9015	756.6940	*
1.8753	1470.2438	*
0.1323	352.5322	*
0.1999	361.4676	*
0.0436	304.4862	*
2.1036	713.6526	*
1.3825	864.6518	*
5.4549	2348.5426	*
2.2690	760.4496	*
0.7157	539.8982	*
40.8885	11499.8314	*
5.0630	2050.2808	*
8.5064	2758.3339	*
0.1026	396.1809	*
7.5751	1865.1929	*
0.3684	309.3033	*
0.8049	553.6010	*
4.9363	1517.6798	*
3.0144	1074.4045	*
11.9066	3940.2516	*
30.4075	9601.8952	*
11.3121	3353.6226	*
2.8811	869.7557	*
12.5964	5553.1658	*
0.7507	208.5725	*
1.0173	1016.2030	*
5.9504	1416.1037	*
0.5119	568.9224	*
1.2029	370.3402	*
8.5446	2835.4699	*
0.7952	219.6559	*
8.4028	2984.6293	*
6.7681	4959.5487	*
1.0545	472.0652	*
0.8053	403.2541	*
20.3982	8989.2724	*
0.1058	274.4316	*
0.2798	395.9149	*
1.7927	759.2754	*
0.4753	295.5878	*
0.7744	544.1587	*
0.0803	309.6208	*
7.5886	7715.4812	*
9.8813	3352.5973	*
0.5534	512.5956	*
0.5817	457.6693	*
7.1881	1829.8162	*
1.6571	713.5746	*
9.9131	2835.2343	*
0.9609	566.8594	*
1.0697	714.2204	*
3.2420	1346.5224	*
7.5508	2322.8822	*
12.5503	4142.4584	*
11.9219	4391.7800	*
3.4964	1437.3626	*
0.7207	529.6333	*
1.1891	533.3281	*
8.7823	3229.9148	*
0.8234	659.4347	*
1.7895	782.3391	*
3.0575	776.6473	*
7.7616	4615.5250	*
3.1796	1135.6356	*
8.0091	3560.0728	*
3.7483	1479.9411	*
5.4018	1770.7043	*
3.8038	1327.7581	*
1.5578	759.0761	*
7.6188	3321.9755	*
1.6130	596.5799	*
11.6855	4356.3036	*
0.1370	310.1414	*
0.0965	314.5283	*
4.1323	1431.5572	*
1.2090	671.9761	*
0.8532	186.7482	*
10.2482	3995.7818	*
3.6824	1663.3031	*
24.8926	7007.8366	*
4.7409	1624.4065	*
6.1130	1967.3876	*
1.6353	733.0382	*
5.7788	5556.8408	*
13.1922	7260.0685	*
1.3054	553.3284	*
0.4621	557.1617	*
8.3497	1896.7560	*
1.7799	617.3391	*
8.1357	5567.3123	*
0.5816	374.6470	*
55.1958	15121.0290	*
1.2452	617.6432	*
1.1520	497.2131	*
16.2601	8012.5411	*
6.0846	5890.3087	*
9.7663	5078.3876	*
2.3118	837.2563	*
7.9197	3339.5433	*
10.4045	3692.8068	*
0.9307	599.1604	*
0.6651	452.8822	*
12.1453	1649.2901	*
1.6814	875.1489	*
1.1651	503.3772	*
8.9586	3594.3764	*
7.2891	2212.6199	*
0.1345	403.1331	*
3.2342	1063.1203	*
2.4549	992.6149	*
17.3063	7725.4533	*
4.2642	1400.9733	*
10.0156	4287.1267	*
3.8553	2686.0058	*
0.9792	449.5095	*
6.2080	3133.9557	*
7.6847	8322.1211	*
3.6365	1412.9940	*
1.6253	604.7787	*
3.2534	1181.3273	*
6.9238	2806.2130	*
0.2803	366.5691	*
11.9472	2134.1511	*
0.1154	339.3414	*
6.1214	2726.0095	*
67.2639	2370.7406	*
9.3506	2948.7827	*
0.9267	221.8727	*
6.3368	1199.4994	*
0.5158	501.3468	*
8.9130	3058.1304	*
35.3703	9892.3975	*
10.8647	4335.0184	*
0.3231	289.9382	*
2.1334	622.0833	*
1.0821	541.8489	*
5.1247	1950.1600	*
0.1803	128.6943	*
5.2594	1860.3722	*
9.1285	5949.3089	*
10.0629	4249.2108	*
6.9702	1060.3858	*
8.3807	2477.1800	*
7.1423	5050.1002	*
11.2622	4480.9421	*
7.1534	2181.9218	*
9.7547	1059.8503	*
2.4807	1149.9486	*
12.4554	4356.6105	*
3.5710	1244.0400	*
2.7953	1056.2185	*
0.5029	369.5420	*
1.9271	764.1456	*
14.5692	3825.2976	*
5.5473	2216.3233	*
1.8366	710.9061	*
2.6371	835.2878	*
1.9732	740.1493	*
10.5831	4153.0081	*
0.2403	325.8396	*
1.5039	622.8328	*
9.4414	2944.3798	*
4.2426	1570.4880	*
0.3411	408.9665	*
12.8041	5163.9902	*
17.2835	3410.2171	*
0.3555	480.1635	*
5.0196	2683.2271	*
5.7976	2274.1695	*
5.4235	2584.8014	*
8.4751	2980.2644	*
0.5370	369.1099	*
0.8767	510.4220	*
7.7371	3330.2297	*
0.1354	310.7541	*
6.6151	2684.2845	*
0.3829	374.5788	*
2.4481	841.9497	*
31.1162	8378.2828	*
4.5011	2048.6827	*
0.8465	225.4437	*
0.3825	307.9040	*
17.5078	10120.6055	*
9.5243	3478.3147	*
5.9624	2450.7026	*
7.1378	3368.4219	*
7.2440	4184.4263	*
18.1806	7286.2465	*
6.2984	2610.6590	*
38.9456	11988.1832	*
8.1284	3494.8456	*
16.5846	8406.2822	*
3.6640	1492.8879	*
0.7885	400.2242	*
0.7730	249.9533	*
1.2013	1135.7289	*
2.0857	704.5357	*
3.8165	2273.8601	*
23.2235	8362.6522	*
0.3955	160.3561	*
11.4571	3859.5608	*
1.5912	896.7489	*
0.4235	646.7466	*
5.2711	1799.4233	*
6.1678	2499.7496	*
0.2885	321.8085	*
7.0171	2753.7017	*
1.8723	621.5398	*
0.0998	427.8375	*
22.6655	9732.4516	*
9.1255	3546.2539	*
2.8908	940.7882	*
9.7129	3428.0531	*
15.1213	7994.4443	*
1.2047	415.9586	*
0.9299	548.5624	*
0.2419	453.7723	*
10.4325	3909.8815	*
2.1540	596.0089	*
1.7335	673.6801	*
0.4848	488.9338	*
9.5809	2707.4991	*
0.2178	317.9733	*
1.7298	753.3549	*
2.2313	814.7481	*
43.9101	4726.5151	*
2.5980	1037.5596	*
7.5639	2754.4950	*
2.1879	794.4254	*
2.4168	1186.0723	*
33.8636	10396.7780	*
2.2547	925.4792	*
1.4683	654.7291	*
9.9198	3331.7782	*
4.1536	1662.0074	*
2.0356	846.2786	*
0.0763	385.0608	*
11.4563	4227.0575	*
0.5176	614.2192	*
17.4823	7936.8751	*
0.3662	379.9219	*
12.3519	3876.4177	*
2.3074	937.3060	*
13.3306	4791.5101	*
1.2141	612.2249	*
0.5441	431.7155	*
16.1599	5652.2242	*
5.2345	2371.0762	*
34.3708	15838.7289	*
19.4753	8813.9810	*
15.2514	5926.8066	*
0.9996	869.8087	*
0.2017	326.0940	*
2.4594	959.7121	*
0.3130	364.4879	*
3.1466	1040.3631	*
1.2030	480.2921	*
9.3775	3085.7093	*
10.1026	4558.0657	*
4.1965	1850.3597	*
3.9312	1581.3961	*
3.9093	1366.9355	*
0.8724	771.7179	*
0.7496	462.7367	*
21.7375	7718.8184	*
8.0268	3814.1167	*
6.9969	2043.5991	*
3.5850	1175.2413	*
9.6496	3331.7782	*
0.4731	318.0231	*
7.4636	2491.2429	*
3.1998	1068.0787	*
2.7026	967.7167	*
0.4209	477.8051	*
11.7273	4250.3044	*
20.5678	7593.3666	*
2.5615	1018.3620	*
0.9157	609.8456	*
0.4387	259.5507	*
0.8473	482.6314	*
30.7332	12840.6769	*
12.9623	3748.6189	*
1.3632	488.6677	*
0.4495	269.5612	*
9.0171	2791.6521	*
3.4416	1023.8841	*
1.2589	724.8293	*
0.4783	503.4328	*
2.7449	1034.0534	*
0.8269	666.4271	*
2.2485	794.1737	*
11.7102	3612.7960	*
1.4165	834.4885	*
0.9060	685.0515	*
28.4499	8126.6193	*
1.2979	618.0244	*
11.9323	5051.1753	*
0.9551	327.6974	*
7.0726	2108.3946	*
30.3386	11254.2474	*
12.4341	3917.1827	*
6.8855	2597.1203	*
9.3943	3171.0173	*
9.2627	2566.9926	*
1.3208	547.9699	*
8.1192	2722.7594	*
15.2863	6739.9895	*
4.4607	2663.5724	*
4.1430	1388.1358	*
0.4366	370.5362	*
16.9161	5617.0693	*
1.1581	760.2894	*
0.0346	300.4985	*
4.7634	1520.5979	*
11.9024	3749.2317	*
27.4188	9205.6931	*
16.2199	4582.5762	*
21.7526	8228.2288	*
3.0972	687.1880	*
2.2354	859.7632	*
11.9480	3893.4527	*
2.3836	943.2401	*
26.9007	9431.8058	*
1.3274	739.4584	*
0.7823	443.3267	*
0.5207	457.0621	*
