C1	C2	C3
-3.1000	778.0000	*
-2.3000	593.0000	*
-0.8000	504.0000	*
2.3000	382.0000	*
1.5000	410.0000	*
-0.4000	230.0000	*
-1.8000	751.0000	*
-1.1000	548.0000	*
-3.9000	140.0000	*
-8.0000	1735.0000	*
-5.5000	928.0000	*
-2.1000	592.0000	*
-0.6000	192.0000	*
-3.0000	373.0000	*
-3.4000	558.0000	*
2.6000	761.0000	*
2.8000	381.0000	*
3.0000	159.0000	*
2.0000	587.0000	*
0.8000	515.0000	*
1.8000	1150.0000	*
3.0000	1480.0000	*
-0.1000	856.0000	*
0.8000	1773.0000	*
-1.4000	1810.0000	*
-3.0000	1420.0000	*
-1.9000	702.0000	*
-1.5000	1824.0000	*
1.8000	1899.0000	*
-1.4000	631.0000	*
1.3000	391.0000	*
0.1000	269.0000	*
2.8000	774.0000	*
3.9000	1776.0000	*
1.1000	395.0000	*
0.4000	1530.0000	*
4.3000	1168.0000	*
0.1000	1692.0000	*
3.5000	1720.0000	*
0.5000	1137.0000	*
2.5000	1879.0000	*
-1.6000	1290.0000	*
-1.0000	2144.0000	*
-2.0000	2044.0000	*
0.1000	2204.0000	*
2.4000	1924.0000	*
-0.1000	496.0000	*
-1.4000	1953.0000	*
-5.4000	1145.0000	*
-1.6000	2298.0000	*
-1.1000	2514.0000	*
-1.6000	2621.0000	*
-0.6000	2599.0000	*
-1.5000	2655.0000	*
-1.8000	2605.0000	*
-0.4000	2714.0000	*
0.9000	2940.0000	*
-1.3000	2964.0000	*
-1.3000	2977.0000	*
-0.3000	2942.0000	*
0.8000	2417.0000	*
0.3000	1202.0000	*
0.8000	2939.0000	*
1.5000	3170.0000	*
1.4000	3175.0000	*
1.0000	3209.0000	*
-0.1000	3275.0000	*
0.8000	1627.0000	*
-0.8000	1888.0000	*
-3.0000	528.0000	*
-0.5000	2428.0000	*
-1.4000	642.0000	*
-0.9000	2102.0000	*
2.5000	676.0000	*
6.1000	230.0000	*
4.0000	214.0000	*
0.1000	386.0000	*
2.4000	332.0000	*
0.8000	644.0000	*
0.3000	1338.0000	*
-0.1000	2512.0000	*
-2.1000	1137.0000	*
-2.1000	820.0000	*
-2.0000	1111.0000	*
-0.6000	1742.0000	*
1.0000	1559.0000	*
1.0000	1428.0000	*
0.0000	1857.0000	*
2.8000	3925.0000	*
4.6000	4885.0000	*
6.9000	3781.0000	*
-1.8000	1086.0000	*
-1.0000	4474.0000	*
3.5000	4360.0000	*
5.3000	4868.0000	*
7.4000	3885.0000	*
3.4000	1548.0000	*
0.6000	4558.0000	*
2.5000	659.0000	*
4.9000	427.0000	*
1.8000	1040.0000	*
-1.9000	500.0000	*
-0.9000	4717.0000	*
1.6000	5414.0000	*
0.9000	2330.0000	*
4.3000	1495.0000	*
-2.0000	2388.0000	*
1.5000	2490.0000	*
4.1000	577.0000	*
5.9000	5448.0000	*
8.9000	5929.0000	*
11.0000	5663.0000	*
10.5000	5306.0000	*
10.0000	5580.0000	*
10.3000	5061.0000	*
5.8000	931.0000	*
4.3000	599.0000	*
4.4000	3955.0000	*
2.4000	2290.0000	*
0.5000	1148.0000	*
0.8000	3677.0000	*
2.5000	3398.0000	*
3.1000	2426.0000	*
6.6000	5218.0000	*
6.5000	2241.0000	*
9.3000	5433.0000	*
5.1000	2358.0000	*
0.6000	981.0000	*
0.5000	688.0000	*
1.4000	1994.0000	*
4.3000	4596.0000	*
1.0000	1319.0000	*
0.0000	2488.0000	*
2.3000	3084.0000	*
2.4000	3216.0000	*
1.1000	1278.0000	*
-0.1000	2210.0000	*
2.3000	4797.0000	*
6.5000	4069.0000	*
6.1000	2389.0000	*
2.1000	2879.0000	*
-0.6000	2722.0000	*
-1.8000	1822.0000	*
-0.6000	2541.0000	*
1.5000	3886.0000	*
3.1000	5575.0000	*
6.9000	7740.0000	*
10.0000	6839.0000	*
11.6000	7647.0000	*
11.8000	7748.0000	*
9.0000	6425.0000	*
5.5000	8111.0000	*
7.8000	8167.0000	*
12.3000	8183.0000	*
7.9000	1604.0000	*
8.6000	2597.0000	*
6.3000	2436.0000	*
6.4000	3954.0000	*
5.4000	6161.0000	*
6.8000	5507.0000	*
9.4000	7633.0000	*
11.4000	6307.0000	*
13.3000	7542.0000	*
13.9000	7354.0000	*
14.6000	7102.0000	*
14.4000	7421.0000	*
14.3000	7886.0000	*
14.0000	8116.0000	*
13.9000	8098.0000	*
14.4000	8384.0000	*
13.9000	5739.0000	*
14.6000	4869.0000	*
10.8000	4076.0000	*
9.9000	3704.0000	*
10.8000	5155.0000	*
7.8000	2314.0000	*
7.3000	3473.0000	*
7.8000	5449.0000	*
6.0000	4575.0000	*
6.1000	5262.0000	*
3.5000	3225.0000	*
6.1000	5146.0000	*
5.8000	5753.0000	*
6.5000	6381.0000	*
10.3000	7809.0000	*
11.3000	4533.0000	*
11.0000	6657.0000	*
11.9000	5850.0000	*
13.6000	8456.0000	*
13.4000	8080.0000	*
13.3000	8258.0000	*
13.3000	7146.0000	*
13.4000	8556.0000	*
15.4000	7082.0000	*
15.8000	7036.0000	*
16.3000	7965.0000	*
16.0000	7160.0000	*
9.9000	2386.0000	*
7.8000	1519.0000	*
11.4000	2455.0000	*
16.0000	6570.0000	*
15.9000	5772.0000	*
14.0000	7286.0000	*
8.9000	4238.0000	*
10.8000	6553.0000	*
11.8000	4311.0000	*
13.3000	4613.0000	*
11.0000	2838.0000	*
9.4000	2736.0000	*
11.0000	1191.0000	*
15.8000	3648.0000	*
19.5000	7155.0000	*
18.0000	4707.0000	*
14.6000	5052.0000	*
13.6000	2710.0000	*
13.9000	3673.0000	*
12.0000	1607.0000	*
13.0000	6526.0000	*
14.1000	6199.0000	*
10.0000	5192.0000	*
10.9000	7931.0000	*
14.5000	7442.0000	*
10.9000	7159.0000	*
10.8000	2694.0000	*
10.6000	7863.0000	*
13.5000	8137.0000	*
17.6000	7389.0000	*
18.6000	3848.0000	*
20.8000	5261.0000	*
18.5000	5122.0000	*
14.9000	5392.0000	*
15.3000	6547.0000	*
16.0000	6105.0000	*
12.5000	4135.0000	*
14.1000	7282.0000	*
15.8000	4472.0000	*
8.8000	3112.0000	*
5.9000	1705.0000	*
7.9000	4690.0000	*
9.1000	7553.0000	*
12.0000	7235.0000	*
15.5000	6703.0000	*
14.6000	2940.0000	*
15.0000	5726.0000	*
12.3000	2934.0000	*
12.6000	5473.0000	*
13.1000	5151.0000	*
14.6000	4783.0000	*
12.5000	2292.0000	*
15.4000	5710.0000	*
14.0000	4533.0000	*
17.4000	6839.0000	*
19.1000	6747.0000	*
15.6000	4116.0000	*
12.6000	4986.0000	*
14.9000	6875.0000	*
16.9000	6706.0000	*
16.1000	5362.0000	*
15.6000	3537.0000	*
14.5000	5446.0000	*
13.3000	5971.0000	*
12.8000	4941.0000	*
12.1000	683.0000	*
10.3000	1016.0000	*
5.6000	2189.0000	*
5.9000	3863.0000	*
7.4000	6342.0000	*
8.9000	6333.0000	*
10.3000	3746.0000	*
8.0000	687.0000	*
6.4000	1836.0000	*
5.8000	1241.0000	*
6.8000	4261.0000	*
7.5000	5162.0000	*
10.0000	5951.0000	*
10.4000	4836.0000	*
11.1000	4070.0000	*
11.8000	3271.0000	*
11.4000	3383.0000	*
10.0000	1856.0000	*
9.5000	2845.0000	*
9.6000	2004.0000	*
8.9000	860.0000	*
11.6000	4401.0000	*
14.0000	5079.0000	*
14.4000	4795.0000	*
13.3000	3781.0000	*
12.9000	4391.0000	*
14.0000	4283.0000	*
12.5000	3492.0000	*
8.3000	683.0000	*
7.4000	2112.0000	*
7.6000	2406.0000	*
7.6000	3556.0000	*
4.1000	995.0000	*
4.8000	2728.0000	*
4.0000	1681.0000	*
5.0000	2484.0000	*
6.4000	1855.0000	*
4.8000	1699.0000	*
3.4000	1830.0000	*
4.3000	4488.0000	*
6.5000	4059.0000	*
6.3000	903.0000	*
3.9000	886.0000	*
1.9000	594.0000	*
1.8000	1254.0000	*
1.8000	1155.0000	*
3.0000	1360.0000	*
4.5000	1460.0000	*
6.0000	3566.0000	*
5.1000	985.0000	*
1.0000	2211.0000	*
2.5000	3602.0000	*
5.6000	3593.0000	*
7.6000	3055.0000	*
7.4000	2862.0000	*
6.8000	572.0000	*
12.5000	2686.0000	*
11.5000	3065.0000	*
13.4000	3151.0000	*
10.4000	2860.0000	*
9.8000	2888.0000	*
9.4000	2624.0000	*
8.4000	2873.0000	*
8.1000	1707.0000	*
5.6000	233.0000	*
9.0000	365.0000	*
8.3000	259.0000	*
7.3000	1836.0000	*
9.5000	1271.0000	*
4.6000	635.0000	*
1.6000	512.0000	*
0.9000	1005.0000	*
-1.3000	270.0000	*
-1.3000	1061.0000	*
4.9000	1317.0000	*
-0.5000	1549.0000	*
-0.6000	2505.0000	*
1.5000	2207.0000	*
1.8000	2367.0000	*
-0.3000	2542.0000	*
0.0000	2367.0000	*
1.5000	2257.0000	*
-1.5000	1981.0000	*
-3.3000	2135.0000	*
-0.3000	2219.0000	*
3.3000	2074.0000	*
2.0000	1735.0000	*
6.5000	1523.0000	*
1.6000	638.0000	*
-6.1000	2392.0000	*
-5.1000	2255.0000	*
-9.3000	322.0000	*
-7.0000	2240.0000	*
-4.3000	1973.0000	*
-1.8000	1394.0000	*
-4.9000	2194.0000	*
-1.8000	1789.0000	*
-2.0000	1944.0000	*
-1.1000	1836.0000	*
-1.5000	1721.0000	*
-3.1000	2006.0000	*
-4.4000	1735.0000	*
-4.6000	1632.0000	*
-1.8000	607.0000	*
-4.8000	642.0000	*
-3.9000	1922.0000	*
-5.6000	1577.0000	*
-0.5000	672.0000	*
0.6000	354.0000	*
4.4000	94.0000	*
10.1000	752.0000	*
7.0000	54.0000	*
11.8000	1235.0000	*
7.6000	474.0000	*
7.0000	588.0000	*
3.6000	418.0000	*
8.5000	751.0000	*
8.4000	174.0000	*
5.8000	495.0000	*
0.3000	789.0000	*
1.5000	1023.0000	*
0.9000	1647.0000	*
-0.4000	1362.0000	*
-0.8000	1700.0000	*
-0.4000	1650.0000	*
-1.9000	1756.0000	*
-2.6000	1698.0000	*
-2.6000	1683.0000	*
-2.6000	1696.0000	*
-2.9000	1725.0000	*
-2.8000	1829.0000	*
-3.3000	1806.0000	*
1.1000	355.0000	*
-1.4000	536.0000	*
-2.6000	1768.0000	*
-0.9000	1835.0000	*
-1.9000	1904.0000	*
-1.5000	1820.0000	*
-2.0000	2013.0000	*
-2.0000	2002.0000	*
-0.9000	1868.0000	*
-0.3000	1971.0000	*
-0.3000	1909.0000	*
3.3000	930.0000	*
2.8000	684.0000	*
-2.3000	1419.0000	*
-2.3000	1954.0000	*
1.4000	708.0000	*
2.5000	1145.0000	*
0.8000	2168.0000	*
3.6000	1849.0000	*
1.9000	200.0000	*
5.3000	200.0000	*
0.1000	425.0000	*
2.0000	1568.0000	*
1.9000	610.0000	*
-0.9000	2448.0000	*
2.3000	569.0000	*
2.5000	1868.0000	*
3.5000	1467.0000	*
1.4000	679.0000	*
3.5000	1934.0000	*
1.4000	2586.0000	*
3.4000	2744.0000	*
5.5000	2826.0000	*
6.8000	2221.0000	*
5.3000	574.0000	*
-2.0000	2594.0000	*
1.6000	1082.0000	*
-1.3000	1068.0000	*
-2.0000	640.0000	*
0.1000	645.0000	*
3.9000	185.0000	*
1.3000	158.0000	*
-1.5000	1248.0000	*
2.4000	1023.0000	*
5.8000	2943.0000	*
7.0000	2113.0000	*
6.9000	3298.0000	*
6.8000	2972.0000	*
7.4000	2962.0000	*
7.0000	3445.0000	*
10.8000	3510.0000	*
9.5000	3033.0000	*
4.3000	218.0000	*
0.1000	228.0000	*
1.9000	404.0000	*
-2.1000	876.0000	*
-3.0000	1311.0000	*
-2.0000	3259.0000	*
-2.6000	4350.0000	*
0.5000	4420.0000	*
4.8000	3423.0000	*
2.5000	4032.0000	*
8.5000	3694.0000	*
5.4000	1511.0000	*
4.9000	564.0000	*
8.9000	4455.0000	*
6.1000	2569.0000	*
5.3000	4503.0000	*
4.9000	874.0000	*
5.8000	3467.0000	*
7.3000	4673.0000	*
5.6000	5034.0000	*
6.0000	3913.0000	*
5.5000	3717.0000	*
6.8000	995.0000	*
13.1000	3311.0000	*
12.0000	4387.0000	*
4.4000	4331.0000	*
5.8000	5437.0000	*
-0.1000	3467.0000	*
-1.6000	2516.0000	*
-1.1000	1912.0000	*
-0.8000	1388.0000	*
0.6000	1886.0000	*
3.9000	1648.0000	*
7.1000	5441.0000	*
6.9000	5728.0000	*
7.8000	4120.0000	*
2.8000	1395.0000	*
0.4000	3761.0000	*
-0.5000	3385.0000	*
1.0000	964.0000	*
0.8000	648.0000	*
-0.4000	1009.0000	*
-1.8000	1780.0000	*
0.9000	5455.0000	*
0.9000	1002.0000	*
2.0000	3796.0000	*
6.3000	3334.0000	*
0.9000	1643.0000	*
0.6000	1555.0000	*
1.3000	3633.0000	*
0.4000	2734.0000	*
0.8000	3051.0000	*
0.9000	2977.0000	*
4.8000	5244.0000	*
4.0000	2562.0000	*
4.1000	2610.0000	*
3.0000	1060.0000	*
4.9000	3358.0000	*
4.1000	3342.0000	*
6.4000	4309.0000	*
5.4000	1410.0000	*
5.4000	6651.0000	*
8.3000	7417.0000	*
11.0000	6703.0000	*
13.9000	7421.0000	*
14.3000	7260.0000	*
13.0000	7584.0000	*
14.0000	7700.0000	*
13.6000	7446.0000	*
10.6000	4475.0000	*
8.6000	3025.0000	*
8.4000	3717.0000	*
9.9000	4990.0000	*
10.9000	4816.0000	*
8.8000	4246.0000	*
8.4000	7749.0000	*
9.8000	4633.0000	*
11.0000	5211.0000	*
12.5000	5849.0000	*
14.5000	6819.0000	*
12.9000	7119.0000	*
12.4000	4373.0000	*
11.6000	3867.0000	*
13.0000	5749.0000	*
10.5000	2537.0000	*
12.5000	6034.0000	*
12.8000	5112.0000	*
10.6000	2092.0000	*
8.0000	2893.0000	*
8.0000	6701.0000	*
9.0000	8309.0000	*
7.6000	7400.0000	*
6.8000	8433.0000	*
9.5000	8208.0000	*
11.5000	7759.0000	*
14.4000	8035.0000	*
8.9000	1642.0000	*
9.1000	3205.0000	*
7.6000	3176.0000	*
9.6000	5475.0000	*
7.8000	2249.0000	*
9.6000	1256.0000	*
6.6000	2629.0000	*
5.8000	4177.0000	*
7.1000	2796.0000	*
9.8000	4560.0000	*
10.3000	4107.0000	*
7.6000	1648.0000	*
9.1000	5467.0000	*
10.0000	4708.0000	*
10.5000	4845.0000	*
13.1000	7296.0000	*
11.4000	3027.0000	*
14.1000	7523.0000	*
10.6000	1319.0000	*
13.0000	6740.0000	*
10.3000	5112.0000	*
9.8000	4657.0000	*
12.9000	5345.0000	*
16.0000	8301.0000	*
18.8000	7589.0000	*
17.8000	6670.0000	*
14.9000	4102.0000	*
16.0000	5888.0000	*
15.0000	6328.0000	*
11.3000	5718.0000	*
11.6000	6577.0000	*
8.5000	1323.0000	*
10.5000	4910.0000	*
10.5000	812.0000	*
6.9000	2297.0000	*
9.8000	3778.0000	*
13.0000	2093.0000	*
14.6000	2555.0000	*
7.6000	3780.0000	*
11.1000	6408.0000	*
15.4000	8441.0000	*
18.0000	8131.0000	*
16.6000	7496.0000	*
16.8000	8257.0000	*
17.0000	6385.0000	*
14.8000	4138.0000	*
12.8000	7854.0000	*
13.6000	7585.0000	*
16.1000	8077.0000	*
19.6000	7902.0000	*
19.3000	5585.0000	*
14.9000	7287.0000	*
13.8000	8051.0000	*
13.1000	6480.0000	*
16.0000	7874.0000	*
18.4000	7135.0000	*
20.6000	6917.0000	*
18.4000	4304.0000	*
17.0000	3695.0000	*
18.5000	6371.0000	*
19.1000	6119.0000	*
20.0000	7139.0000	*
19.6000	7358.0000	*
20.0000	7483.0000	*
20.1000	6025.0000	*
12.5000	3827.0000	*
8.9000	2434.0000	*
10.9000	6763.0000	*
12.8000	7218.0000	*
15.5000	6953.0000	*
17.8000	6024.0000	*
19.4000	6876.0000	*
16.9000	4058.0000	*
12.9000	2651.0000	*
15.0000	4886.0000	*
13.3000	2524.0000	*
9.3000	4596.0000	*
12.1000	6014.0000	*
15.4000	5685.0000	*
15.8000	3986.0000	*
9.3000	2050.0000	*
9.8000	4949.0000	*
14.5000	6761.0000	*
16.8000	6354.0000	*
14.6000	1415.0000	*
14.0000	1963.0000	*
15.1000	5059.0000	*
13.8000	3389.0000	*
15.5000	4640.0000	*
16.8000	5012.0000	*
8.6000	465.0000	*
7.9000	2481.0000	*
10.8000	4039.0000	*
11.0000	1423.0000	*
12.9000	4661.0000	*
8.5000	5213.0000	*
10.5000	4739.0000	*
7.1000	1736.0000	*
6.3000	1924.0000	*
7.3000	3195.0000	*
8.1000	4539.0000	*
6.5000	2973.0000	*
9.6000	5573.0000	*
7.9000	5350.0000	*
12.4000	5297.0000	*
10.0000	3817.0000	*
8.8000	4229.0000	*
8.8000	4254.0000	*
6.8000	2542.0000	*
13.0000	4619.0000	*
9.0000	2882.0000	*
9.3000	783.0000	*
11.9000	659.0000	*
8.8000	2250.0000	*
5.5000	1673.0000	*
6.3000	2324.0000	*
5.8000	3780.0000	*
6.0000	3558.0000	*
6.0000	4726.0000	*
12.0000	4506.0000	*
15.0000	1471.0000	*
12.0000	797.0000	*
11.3000	3063.0000	*
12.8000	4392.0000	*
5.6000	1041.0000	*
6.0000	4480.0000	*
12.5000	4207.0000	*
9.9000	1947.0000	*
2.6000	2547.0000	*
4.0000	4096.0000	*
6.9000	3958.0000	*
8.6000	4015.0000	*
11.5000	3608.0000	*
13.1000	2917.0000	*
13.5000	3402.0000	*
13.5000	3122.0000	*
12.6000	1429.0000	*
10.8000	2980.0000	*
9.9000	2966.0000	*
9.9000	3050.0000	*
8.1000	937.0000	*
5.8000	851.0000	*
2.5000	3400.0000	*
4.4000	3181.0000	*
6.9000	1476.0000	*
5.6000	2090.0000	*
5.6000	2534.0000	*
3.8000	724.0000	*
7.0000	966.0000	*
3.8000	691.0000	*
4.5000	793.0000	*
5.0000	311.0000	*
3.5000	602.0000	*
0.6000	376.0000	*
0.8000	349.0000	*
-0.5000	932.0000	*
-1.5000	1200.0000	*
-3.1000	2066.0000	*
-3.5000	2737.0000	*
-3.0000	2718.0000	*
-1.4000	2672.0000	*
4.8000	930.0000	*
4.9000	262.0000	*
1.4000	1957.0000	*
3.6000	1586.0000	*
5.5000	319.0000	*
2.6000	189.0000	*
4.9000	1746.0000	*
6.4000	460.0000	*
3.8000	477.0000	*
2.5000	355.0000	*
5.9000	379.0000	*
0.5000	419.0000	*
-0.9000	426.0000	*
-2.1000	525.0000	*
-1.4000	852.0000	*
-0.4000	590.0000	*
-0.5000	1772.0000	*
-2.0000	1583.0000	*
-2.6000	379.0000	*
-1.5000	798.0000	*
-3.4000	603.0000	*
-6.5000	1857.0000	*
-2.4000	674.0000	*
-3.3000	713.0000	*
-2.1000	499.0000	*
-3.9000	1317.0000	*
-8.9000	1947.0000	*
-8.8000	1842.0000	*
-1.3000	1138.0000	*
-2.3000	382.0000	*
-5.5000	220.0000	*
-5.1000	1789.0000	*
-3.9000	188.0000	*
-3.5000	315.0000	*
-4.3000	549.0000	*
-6.0000	599.0000	*
-6.0000	917.0000	*
-6.0000	694.0000	*
-5.1000	395.0000	*
-4.8000	222.0000	*
-4.3000	1416.0000	*
-2.3000	415.0000	*
1.0000	514.0000	*
0.3000	596.0000	*
0.1000	1541.0000	*
0.8000	1140.0000	*
-0.5000	899.0000	*
-0.5000	580.0000	*
-0.8000	1482.0000	*
7.1000	162.0000	*
5.1000	146.0000	*
3.4000	281.0000	*
-1.0000	312.0000	*
2.5000	213.0000	*
5.1000	795.0000	*
1.6000	124.0000	*
0.3000	1289.0000	*
1.0000	473.0000	*
3.4000	121.0000	*
2.8000	618.0000	*
5.1000	202.0000	*
11.1000	728.0000	*
4.5000	120.0000	*
0.1000	539.0000	*
-2.0000	177.0000	*
-3.9000	357.0000	*
-5.6000	1995.0000	*
-6.6000	2033.0000	*
-2.5000	1898.0000	*
-4.6000	2199.0000	*
-2.3000	991.0000	*
-2.4000	522.0000	*
-2.3000	557.0000	*
-4.0000	477.0000	*
-7.1000	637.0000	*
-6.9000	909.0000	*
-6.0000	2226.0000	*
-6.3000	2424.0000	*
-7.3000	1077.0000	*
-8.1000	2127.0000	*
-5.1000	2576.0000	*
-6.4000	2560.0000	*
-9.6000	2586.0000	*
-8.0000	2593.0000	*
-3.5000	2428.0000	*
-2.3000	2378.0000	*
-5.3000	2285.0000	*
-11.3000	1184.0000	*
-14.5000	2228.0000	*
-11.6000	1999.0000	*
-8.8000	1322.0000	*
-4.0000	403.0000	*
-3.4000	2037.0000	*
-7.9000	997.0000	*
-7.6000	1239.0000	*
-9.8000	1956.0000	*
-7.8000	2070.0000	*
-5.3000	1924.0000	*
-4.4000	910.0000	*
-5.0000	3350.0000	*
-0.8000	1220.0000	*
1.3000	3612.0000	*
1.0000	3533.0000	*
0.6000	3488.0000	*
0.3000	1934.0000	*
2.5000	1549.0000	*
6.8000	3683.0000	*
5.4000	3252.0000	*
4.1000	3825.0000	*
3.9000	3721.0000	*
3.0000	1005.0000	*
1.8000	2475.0000	*
2.8000	826.0000	*
4.3000	1427.0000	*
5.1000	3620.0000	*
5.3000	1899.0000	*
7.5000	2443.0000	*
9.0000	2483.0000	*
8.1000	2697.0000	*
3.8000	608.0000	*
4.3000	3065.0000	*
3.5000	1069.0000	*
3.5000	3555.0000	*
3.8000	4656.0000	*
3.8000	4646.0000	*
5.6000	3214.0000	*
5.3000	4604.0000	*
5.8000	2410.0000	*
5.3000	1553.0000	*
4.8000	1165.0000	*
7.0000	1036.0000	*
8.8000	3070.0000	*
1.3000	930.0000	*
4.1000	2120.0000	*
4.4000	1032.0000	*
2.8000	403.0000	*
1.0000	372.0000	*
-0.6000	804.0000	*
-1.8000	3802.0000	*
-3.0000	2816.0000	*
-0.1000	4524.0000	*
2.4000	5573.0000	*
3.5000	5484.0000	*
5.9000	4988.0000	*
7.9000	4411.0000	*
4.0000	1681.0000	*
2.1000	2562.0000	*
3.8000	3135.0000	*
4.4000	1855.0000	*
3.8000	1099.0000	*
4.9000	3004.0000	*
6.1000	6036.0000	*
6.9000	6484.0000	*
7.6000	6195.0000	*
7.3000	4501.0000	*
6.8000	4328.0000	*
7.5000	6182.0000	*
7.3000	6114.0000	*
-1.3000	3495.0000	*
-1.8000	3524.0000	*
-1.6000	2762.0000	*
-2.0000	2354.0000	*
-1.5000	5914.0000	*
-0.5000	4138.0000	*
-1.0000	3741.0000	*
0.4000	4764.0000	*
0.9000	4824.0000	*
4.0000	5828.0000	*
3.0000	3358.0000	*
4.5000	2791.0000	*
7.0000	4371.0000	*
5.0000	848.0000	*
3.4000	1525.0000	*
2.0000	1807.0000	*
1.4000	2131.0000	*
1.1000	3576.0000	*
1.4000	2596.0000	*
2.3000	3138.0000	*
3.4000	3371.0000	*
5.6000	5465.0000	*
7.3000	6553.0000	*
7.1000	4213.0000	*
5.9000	670.0000	*
4.6000	2194.0000	*
5.0000	4662.0000	*
6.9000	2653.0000	*
3.4000	4712.0000	*
0.8000	2850.0000	*
1.5000	3519.0000	*
2.3000	3220.0000	*
5.4000	3984.0000	*
7.8000	5728.0000	*
10.5000	6931.0000	*
13.9000	6798.0000	*
9.3000	8356.0000	*
4.4000	6134.0000	*
7.8000	7986.0000	*
7.0000	2441.0000	*
9.6000	8317.0000	*
10.8000	8400.0000	*
11.5000	7581.0000	*
13.0000	6505.0000	*
13.8000	7672.0000	*
13.3000	7615.0000	*
12.9000	7966.0000	*
9.4000	4275.0000	*
5.8000	5597.0000	*
8.0000	7307.0000	*
7.9000	2238.0000	*
8.3000	1893.0000	*
7.8000	2161.0000	*
10.8000	2296.0000	*
10.0000	5047.0000	*
10.1000	6203.0000	*
11.9000	6386.0000	*
11.1000	3763.0000	*
10.5000	2518.0000	*
16.6000	7983.0000	*
10.0000	1513.0000	*
5.6000	1466.0000	*
6.3000	3846.0000	*
6.8000	4490.0000	*
8.3000	1845.0000	*
12.9000	6281.0000	*
16.3000	6580.0000	*
16.9000	6660.0000	*
15.8000	6220.0000	*
17.1000	5006.0000	*
14.1000	2775.0000	*
7.0000	3902.0000	*
6.8000	1848.0000	*
7.8000	3018.0000	*
13.0000	8074.0000	*
16.1000	8151.0000	*
16.4000	7991.0000	*
18.0000	7695.0000	*
18.6000	6981.0000	*
20.9000	7012.0000	*
21.3000	6107.0000	*
21.3000	7529.0000	*
18.1000	6278.0000	*
15.4000	3641.0000	*
18.1000	7994.0000	*
21.3000	7933.0000	*
20.4000	5916.0000	*
18.3000	5440.0000	*
12.6000	2241.0000	*
14.9000	7388.0000	*
15.0000	6832.0000	*
14.4000	4389.0000	*
15.0000	5672.0000	*
15.9000	2817.0000	*
13.8000	6851.0000	*
13.9000	7009.0000	*
15.6000	7958.0000	*
18.0000	7886.0000	*
12.6000	2003.0000	*
10.5000	4757.0000	*
9.9000	2025.0000	*
11.9000	3674.0000	*
15.4000	7039.0000	*
18.0000	7623.0000	*
18.9000	6046.0000	*
13.0000	3666.0000	*
13.0000	3320.0000	*
14.5000	4704.0000	*
15.6000	4646.0000	*
15.8000	4562.0000	*
16.9000	5119.0000	*
18.4000	7183.0000	*
20.1000	6591.0000	*
16.3000	2733.0000	*
14.3000	2629.0000	*
16.1000	6245.0000	*
19.4000	6992.0000	*
17.9000	5216.0000	*
16.1000	6779.0000	*
15.0000	6211.0000	*
15.4000	6054.0000	*
18.0000	5216.0000	*
16.8000	4947.0000	*
13.1000	5393.0000	*
10.4000	6967.0000	*
12.1000	6555.0000	*
15.8000	6594.0000	*
19.5000	6057.0000	*
17.1000	5163.0000	*
15.4000	3569.0000	*
14.6000	3860.0000	*
16.3000	6571.0000	*
13.9000	6300.0000	*
13.3000	5932.0000	*
12.8000	5244.0000	*
13.1000	6475.0000	*
14.4000	6179.0000	*
14.9000	5395.0000	*
14.3000	2357.0000	*
15.6000	5846.0000	*
14.5000	5340.0000	*
15.5000	5628.0000	*
13.5000	5404.0000	*
14.4000	5689.0000	*
13.0000	5907.0000	*
11.6000	5808.0000	*
15.8000	4945.0000	*
14.5000	1765.0000	*
12.3000	1657.0000	*
10.9000	819.0000	*
12.5000	1298.0000	*
12.8000	3209.0000	*
14.6000	4508.0000	*
12.4000	1928.0000	*
11.5000	5166.0000	*
11.8000	4995.0000	*
12.6000	3174.0000	*
13.8000	4095.0000	*
14.0000	3553.0000	*
7.8000	1737.0000	*
12.1000	4853.0000	*
14.8000	4073.0000	*
9.8000	774.0000	*
5.5000	1162.0000	*
7.3000	1632.0000	*
8.5000	990.0000	*
8.0000	2133.0000	*
8.3000	2933.0000	*
5.9000	1656.0000	*
6.0000	4352.0000	*
8.4000	4257.0000	*
10.8000	3783.0000	*
8.1000	1060.0000	*
9.5000	2088.0000	*
9.1000	1012.0000	*
10.5000	3778.0000	*
10.3000	3548.0000	*
10.6000	2778.0000	*
8.8000	492.0000	*
8.1000	1201.0000	*
7.8000	3095.0000	*
8.6000	2737.0000	*
8.9000	3313.0000	*
6.4000	246.0000	*
3.3000	1105.0000	*
0.5000	635.0000	*
0.5000	1066.0000	*
-1.3000	1099.0000	*
-3.4000	2883.0000	*
-0.9000	1611.0000	*
0.8000	2588.0000	*
2.3000	680.0000	*
2.9000	2080.0000	*
3.8000	3074.0000	*
6.1000	1773.0000	*
1.3000	3011.0000	*
3.4000	2466.0000	*
3.0000	1321.0000	*
4.5000	2815.0000	*
7.8000	190.0000	*
10.5000	1137.0000	*
2.0000	839.0000	*
0.4000	523.0000	*
-0.8000	945.0000	*
1.6000	228.0000	*
4.1000	430.0000	*
0.1000	408.0000	*
-2.3000	1718.0000	*
2.6000	1713.0000	*
4.8000	200.0000	*
3.6000	207.0000	*
0.1000	423.0000	*
1.0000	559.0000	*
-0.8000	300.0000	*
